year,name,marijuana,alcohol,other_illicit,gen_country,gen_hiphop,gen_rap,gen_rock
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,Wrong Baby Wrong,0,0,0,1,0,0,0
2010,"Lover, Lover",0,0,0,1,0,0,1
2010,Home,0,0,0,0,0,0,0
2010,When I Look At You,0,0,0,0,0,0,0
2010,Halfway There,0,0,0,0,1,0,0
2010,Gettin' Over You,0,0,0,0,0,0,0
2010,Like A Prayer,0,0,1,0,0,0,1
2010,All I Ever Wanted,0,0,0,0,0,0,1
2010,Love King,0,0,0,0,1,1,0
2010,Give Me A Sign,0,0,0,0,0,0,1
2010,New Morning,0,0,0,0,0,0,1
2010,Nothin' On You,0,0,0,0,0,1,0
2010,Rude Boy,0,0,0,0,1,1,0
2010,Break Your Heart,0,0,0,0,0,1,0
2010,Need You Now,1,1,0,1,0,0,0
2010,"Hey, Soul Sister",0,0,0,0,0,0,1
2010,OMG,0,0,0,0,1,0,0
2010,In My Head,0,0,0,0,1,0,0
2010,Your Love Is My Drug,0,0,1,0,0,0,0
2010,Airplanes,1,0,0,0,0,1,0
2010,Telephone,0,0,0,0,0,0,0
2010,My Chick Bad,1,0,0,0,0,1,0
2010,Young Forever,0,0,0,0,0,1,0
2010,Whataya Want From Me,0,0,0,0,0,0,1
2010,Breakeven,0,0,0,0,0,0,1
2010,Imma Be,0,0,1,0,0,1,0
2010,Over,0,0,0,0,0,1,0
2010,TiK ToK,0,0,0,0,0,0,0
2010,Say Aah,1,1,0,0,1,1,0
2010,Carry Out,0,0,0,0,0,1,0
2010,Alejandro,1,0,0,0,0,0,0
2010,Baby,0,0,0,0,0,1,0
2010,All The Right Moves,1,0,0,0,0,0,1
2010,BedRock,1,0,1,0,1,1,0
2010,American Honey,0,0,0,1,0,0,1
2010,Eenie Meenie,0,0,0,0,0,0,0
2010,Like A Prayer,0,0,1,0,0,0,1
2010,Bad Romance,0,0,0,0,0,0,0
2010,The House That Built Me,0,0,0,1,0,0,1
2010,Haven't Met You Yet,0,0,0,0,0,0,0
2010,Solo,0,0,0,0,1,0,0
2010,Live Like We're Dying,0,0,0,0,0,0,1
2010,Gimmie That Girl,0,0,0,1,0,0,0
2010,Bulletproof,0,0,0,0,0,0,0
2010,Naturally,0,0,0,0,0,0,0
2010,Say Something,1,0,0,0,0,1,0
2010,I Gotta Feeling,0,0,1,0,0,1,0
2010,How Low,0,0,0,0,0,1,0
2010,Lil Freak,0,0,0,0,1,0,0
2010,Billionaire,0,0,1,0,1,1,1
2010,Sexy Chick,0,0,0,0,0,0,0
2010,Everything To Me,0,0,0,0,1,0,0
2010,All I Do Is Win,1,0,1,0,1,1,0
2010,Neighbors Know My Name,0,0,0,0,1,0,0
2010,If We Ever Meet Again,0,0,0,0,1,0,1
2010,According To You,0,0,0,0,0,0,1
2010,Not Myself Tonight,0,0,0,0,0,0,0
2010,Ain't Back Yet,1,0,0,1,0,0,1
2010,Highway 20 Ride,0,1,0,1,0,0,1
2010,Heartbreak Warfare,0,0,0,0,0,0,1
2010,The Man I Want To Be,0,0,0,1,0,0,0
2010,Rain Is A Good Thing,0,0,1,1,0,0,0
2010,I'm Awesome,1,0,0,0,0,1,0
2010,"Beamer, Benz, Or Bentley",1,0,1,0,0,1,0
2010,Pray For You,1,1,0,0,0,0,0
2010,Un,0,0,0,0,1,1,0
2010,Halfway Gone,0,0,0,0,0,0,1
2010,Blah Blah Blah,0,0,1,0,0,1,0
2010,Temporary Home,0,0,0,1,0,0,0
2010,I'm Back,0,0,1,0,0,1,0
2010,This Afternoon,1,0,0,1,0,0,1
2010,Today Was A Fairytale,0,0,0,1,0,0,0
2010,Unstoppable,0,0,1,1,0,0,1
2010,Roger That,1,0,1,0,1,1,0
2010,When I Look At You,0,0,0,0,0,0,0
2010,Hell On The Heart,0,0,0,1,0,0,1
2010,Steady Mobbin',0,0,1,0,0,1,0
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,Bet I,1,0,0,0,0,1,0
2010,Keep On Lovin' You,0,0,0,0,0,0,0
2010,A Little More Country Than That,0,0,1,1,0,0,0
2010,Drop The World,1,0,1,0,0,1,0
2010,I Never Told You,0,0,0,0,0,0,1
2010,Backwoods,1,0,0,1,0,0,1
2010,Borderline / Open Your Heart,0,0,0,0,0,0,0
2010,Crazy Town,0,1,0,1,0,0,0
2010,There Goes My Baby,0,0,0,0,1,0,0
2010,I Gotta Get To You,0,0,0,1,0,0,1
2010,She Won't Be Lonely Long,0,0,0,1,0,0,0
2010,Water,0,0,0,1,0,0,0
2010,Wrong Baby Wrong,0,0,0,1,0,0,0
2010,Lemonade,0,0,1,0,1,1,0
2010,Like A Virgin,0,0,0,0,0,0,0
2010,Impossible,0,0,0,0,1,1,0
2010,4 Minutes,0,0,1,0,0,0,0
2010,Still,0,0,1,1,0,0,1
2010,Gives You Hell,0,0,0,0,0,0,0
2010,Ride,0,0,1,0,1,1,0
2010,I Am,0,0,0,0,1,0,0
2010,Kissin U,1,0,0,0,0,0,1
2010,All I Ever Wanted,0,0,0,0,0,0,1
2010,Give Me A Sign,0,0,0,0,0,0,1
2010,Love King,0,0,0,0,1,1,0
2010,O Let's Do It,1,0,1,0,0,1,0
2010,Sex Therapy,1,0,1,0,1,0,0
2010,Nothin' On You,0,0,0,0,0,1,0
2010,Rude Boy,0,0,0,0,1,1,0
2010,"Hey, Soul Sister",0,0,0,0,0,0,1
2010,Break Your Heart,0,0,0,0,0,1,0
2010,Need You Now,1,1,0,1,0,0,0
2010,In My Head,0,0,0,0,1,0,0
2010,Telephone,0,0,0,0,0,0,0
2010,OMG,0,0,0,0,1,0,0
2010,Your Love Is My Drug,0,0,1,0,0,0,0
2010,Whataya Want From Me,0,0,0,0,0,0,1
2010,Imma Be,0,0,1,0,0,1,0
2010,Airplanes,1,0,0,0,0,1,0
2010,My Chick Bad,1,0,0,0,0,1,0
2010,Breakeven,0,0,0,0,0,0,1
2010,Say Aah,1,1,0,0,1,1,0
2010,Baby,0,0,0,0,0,1,0
2010,Young Forever,0,0,0,0,0,1,0
2010,TiK ToK,0,0,0,0,0,0,0
2010,Carry Out,0,0,0,0,0,1,0
2010,Over,0,0,0,0,0,1,0
2010,BedRock,1,0,1,0,1,1,0
2010,All The Right Moves,1,0,0,0,0,0,1
2010,Not Myself Tonight,0,0,0,0,0,0,0
2010,Bad Romance,0,0,0,0,0,0,0
2010,American Honey,0,0,0,1,0,0,1
2010,Alejandro,1,0,0,0,0,0,0
2010,How Low,0,0,0,0,0,1,0
2010,Live Like We're Dying,0,0,0,0,0,0,1
2010,Eenie Meenie,0,0,0,0,0,0,0
2010,Gives You Hell,0,0,0,0,0,0,0
2010,Haven't Met You Yet,0,0,0,0,0,0,0
2010,Say Something,1,0,0,0,0,1,0
2010,Hello,0,0,0,0,0,0,0
2010,Bulletproof,0,0,0,0,0,0,0
2010,Naturally,0,0,0,0,0,0,0
2010,Sexy Chick,0,0,0,0,0,0,0
2010,Solo,0,0,0,0,1,0,0
2010,I Gotta Feeling,0,0,1,0,0,1,0
2010,According To You,0,0,0,0,0,0,1
2010,Gimmie That Girl,0,0,0,1,0,0,0
2010,I'm Awesome,1,0,0,0,0,1,0
2010,Highway 20 Ride,0,1,0,1,0,0,1
2010,Lil Freak,0,0,0,0,1,0,0
2010,Heartbreak Warfare,0,0,0,0,0,0,1
2010,Everything To Me,0,0,0,0,1,0,0
2010,All I Do Is Win,1,0,1,0,1,1,0
2010,Neighbors Know My Name,0,0,0,0,1,0,0
2010,When I Look At You,0,0,0,0,0,0,0
2010,If We Ever Meet Again,0,0,0,0,1,0,1
2010,Blah Blah Blah,0,0,1,0,0,1,0
2010,The House That Built Me,0,0,0,1,0,0,1
2010,Today Was A Fairytale,0,0,0,1,0,0,0
2010,The Man I Want To Be,0,0,0,1,0,0,0
2010,Ain't Back Yet,1,0,0,1,0,0,1
2010,Billionaire,0,0,1,0,1,1,1
2010,Life After You,0,0,0,0,0,0,1
2010,Halfway Gone,0,0,0,0,0,0,1
2010,"Beamer, Benz, Or Bentley",1,0,1,0,0,1,0
2010,Pray For You,1,1,0,0,0,0,0
2010,A Little More Country Than That,0,0,1,1,0,0,0
2010,"Hello, I Love You",0,0,0,0,0,0,1
2010,Steady Mobbin',0,0,1,0,0,1,0
2010,I'm Back,0,0,1,0,0,1,0
2010,Lemonade,0,0,1,0,1,1,0
2010,Drop The World,1,0,1,0,0,1,0
2010,Rain Is A Good Thing,0,0,1,1,0,0,0
2010,Temporary Home,0,0,0,1,0,0,0
2010,Hell On The Heart,0,0,0,1,0,0,1
2010,Roger That,1,0,1,0,1,1,0
2010,This Afternoon,1,0,0,1,0,0,1
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,Unstoppable,0,0,1,1,0,0,1
2010,Keep On Lovin' You,0,0,0,0,0,0,0
2010,You And Your Heart,1,0,0,0,0,0,1
2010,I Never Told You,0,0,0,0,0,0,1
2010,Backwoods,1,0,0,1,0,0,1
2010,Un,0,0,0,0,1,1,0
2010,Fearless,0,0,0,1,0,0,0
2010,I Gotta Get To You,0,0,0,1,0,0,1
2010,There Goes My Baby,0,0,0,0,1,0,0
2010,Wrong Baby Wrong,0,0,0,1,0,0,0
2010,Sex Therapy,1,0,1,0,1,0,0
2010,She Won't Be Lonely Long,0,0,0,1,0,0,0
2010,I Am,0,0,0,0,1,0,0
2010,All The Way Turnt Up,0,0,1,0,0,1,0
2010,Crazy Town,0,1,0,1,0,0,0
2010,O Let's Do It,1,0,1,0,0,1,0
2010,Ridin' Solo,0,0,0,0,1,0,0
2010,Just Breathe,0,0,0,0,0,0,1
2010,All I Ever Wanted,0,0,0,0,0,0,1
2010,Give Me A Sign,0,0,0,0,0,0,1
2010,On To The Next One,1,0,1,0,0,1,0
2010,That's How Country Boys Roll,0,0,0,1,0,0,1
2010,Water,0,0,0,1,0,0,0
2010,Rude Boy,0,0,0,0,1,1,0
2010,Nothin' On You,0,0,0,0,0,1,0
2010,"Hey, Soul Sister",0,0,0,0,0,0,1
2010,Break Your Heart,0,0,0,0,0,1,0
2010,In My Head,0,0,0,0,1,0,0
2010,Need You Now,1,1,0,1,0,0,0
2010,Telephone,0,0,0,0,0,0,0
2010,Imma Be,0,0,1,0,0,1,0
2010,Baby,0,0,0,0,0,1,0
2010,OMG,0,0,0,0,1,0,0
2010,Say Aah,1,1,0,0,1,1,0
2010,Carry Out,0,0,0,0,0,1,0
2010,Breakeven,0,0,0,0,0,0,1
2010,BedRock,1,0,1,0,1,1,0
2010,TiK ToK,0,0,0,0,0,0,0
2010,My Chick Bad,1,0,0,0,0,1,0
2010,Young Forever,0,0,0,0,0,1,0
2010,All The Right Moves,1,0,0,0,0,0,1
2010,Your Love Is My Drug,0,0,1,0,0,0,0
2010,You And Your Heart,1,0,0,0,0,0,1
2010,Bad Romance,0,0,0,0,0,0,0
2010,Over,0,0,0,0,0,1,0
2010,Whataya Want From Me,0,0,0,0,0,0,1
2010,How Low,0,0,0,0,0,1,0
2010,When I Look At You,0,0,0,0,0,0,0
2010,Say Something,1,0,0,0,0,1,0
2010,Live Like We're Dying,0,0,0,0,0,0,1
2010,American Honey,0,0,0,1,0,0,1
2010,Sexy Chick,0,0,0,0,0,0,0
2010,Eenie Meenie,0,0,0,0,0,0,0
2010,Haven't Met You Yet,0,0,0,0,0,0,0
2010,According To You,0,0,0,0,0,0,1
2010,Blah Blah Blah,0,0,1,0,0,1,0
2010,I'm Awesome,1,0,0,0,0,1,0
2010,I Gotta Feeling,0,0,1,0,0,1,0
2010,Solo,0,0,0,0,1,0,0
2010,Naturally,0,0,0,0,0,0,0
2010,Today Was A Fairytale,0,0,0,1,0,0,0
2010,Heartbreak Warfare,0,0,0,0,0,0,1
2010,Lil Freak,0,0,0,0,1,0,0
2010,Gimmie That Girl,0,0,0,1,0,0,0
2010,Highway 20 Ride,0,1,0,1,0,0,1
2010,Replay,1,0,1,0,1,0,0
2010,Tie Me Down,1,0,0,0,0,1,0
2010,Bulletproof,0,0,0,0,0,0,0
2010,Everything To Me,0,0,0,0,1,0,0
2010,Alejandro,1,0,0,0,0,0,0
2010,Life After You,0,0,0,0,0,0,1
2010,Halfway Gone,0,0,0,0,0,0,1
2010,Neighbors Know My Name,0,0,0,0,1,0,0
2010,Temporary Home,0,0,0,1,0,0,0
2010,A Little More Country Than That,0,0,1,1,0,0,0
2010,Steady Mobbin',0,0,1,0,0,1,0
2010,If We Ever Meet Again,0,0,0,0,1,0,1
2010,Lemonade,0,0,1,0,1,1,0
2010,Ain't Back Yet,1,0,0,1,0,0,1
2010,Drop The World,1,0,1,0,0,1,0
2010,The Man I Want To Be,0,0,0,1,0,0,0
2010,All I Do Is Win,1,0,1,0,1,1,0
2010,I'm Back,0,0,1,0,0,1,0
2010,The House That Built Me,0,0,0,1,0,0,1
2010,Don't Let Me Fall,0,0,0,0,0,1,0
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,"Beamer, Benz, Or Bentley",1,0,1,0,0,1,0
2010,Pray For You,1,1,0,0,0,0,0
2010,Billionaire,0,0,1,0,1,1,1
2010,Hell On The Heart,0,0,0,1,0,0,1
2010,Unstoppable,0,0,1,1,0,0,1
2010,Rain Is A Good Thing,0,0,1,1,0,0,0
2010,Roger That,1,0,1,0,1,1,0
2010,Sex Therapy,1,0,1,0,1,0,0
2010,Backwoods,1,0,0,1,0,0,1
2010,Fearless,0,0,0,1,0,0,0
2010,Keep On Lovin' You,0,0,0,0,0,0,0
2010,Ridin' Solo,0,0,0,0,1,0,0
2010,All The Way Turnt Up,0,0,1,0,0,1,0
2010,O Let's Do It,1,0,1,0,0,1,0
2010,I Am,0,0,0,0,1,0,0
2010,This Afternoon,1,0,0,1,0,0,1
2010,On To The Next One,1,0,1,0,0,1,0
2010,Wrong Baby Wrong,0,0,0,1,0,0,0
2010,Kissin U,1,0,0,0,0,0,1
2010,Un,0,0,0,0,1,1,0
2010,I Never Told You,0,0,0,0,0,0,1
2010,I Gotta Get To You,0,0,0,1,0,0,1
2010,There Goes My Baby,0,0,0,0,1,0,0
2010,"Women Lie, Men Lie",0,0,1,0,0,1,0
2010,She Won't Be Lonely Long,0,0,0,1,0,0,0
2010,Shots,1,1,1,0,0,1,0
2010,That's How Country Boys Roll,0,0,0,1,0,0,1
2010,Just Breathe,0,0,0,0,0,0,1
2010,Give Me A Sign,0,0,0,0,0,0,1
2010,4 My Town,1,1,1,0,0,1,0
2010,All I Ever Wanted,0,0,0,0,0,0,1
2010,Window Seat,0,0,0,0,1,0,0
2010,Rude Boy,0,0,0,0,1,1,0
2010,Nothin' On You,0,0,0,0,0,1,0
2010,"Hey, Soul Sister",0,0,0,0,0,0,1
2010,Need You Now,1,1,0,1,0,0,0
2010,Telephone,0,0,0,0,0,0,0
2010,Break Your Heart,0,0,0,0,0,1,0
2010,Imma Be,0,0,1,0,0,1,0
2010,Baby,0,0,0,0,0,1,0
2010,In My Head,0,0,0,0,1,0,0
2010,BedRock,1,0,1,0,1,1,0
2010,Say Aah,1,1,0,0,1,1,0
2010,TiK ToK,0,0,0,0,0,0,0
2010,Carry Out,0,0,0,0,0,1,0
2010,OMG,0,0,0,0,1,0,0
2010,Breakeven,0,0,0,0,0,0,1
2010,When I Look At You,0,0,0,0,0,0,0
2010,Bad Romance,0,0,0,0,0,0,0
2010,My Chick Bad,1,0,0,0,0,1,0
2010,All The Right Moves,1,0,0,0,0,0,1
2010,How Low,0,0,0,0,0,1,0
2010,Young Forever,0,0,0,0,0,1,0
2010,Blah Blah Blah,0,0,1,0,0,1,0
2010,Whataya Want From Me,0,0,0,0,0,0,1
2010,Over,0,0,0,0,0,1,0
2010,Live Like We're Dying,0,0,0,0,0,0,1
2010,Say Something,1,0,0,0,0,1,0
2010,According To You,0,0,0,0,0,0,1
2010,Haven't Met You Yet,0,0,0,0,0,0,0
2010,Sexy Chick,0,0,0,0,0,0,0
2010,Your Love Is My Drug,0,0,1,0,0,0,0
2010,Eenie Meenie,0,0,0,0,0,0,0
2010,American Honey,0,0,0,1,0,0,1
2010,I Gotta Feeling,0,0,1,0,0,1,0
2010,Tie Me Down,1,0,0,0,0,1,0
2010,Today Was A Fairytale,0,0,0,1,0,0,0
2010,Replay,1,0,1,0,1,0,0
2010,Naturally,0,0,0,0,0,0,0
2010,Heartbreak Warfare,0,0,0,0,0,0,1
2010,Solo,0,0,0,0,1,0,0
2010,Lil Freak,0,0,0,0,1,0,0
2010,Highway 20 Ride,0,1,0,1,0,0,1
2010,I'm Awesome,1,0,0,0,0,1,0
2010,Life After You,0,0,0,0,0,0,1
2010,Empire State Of Mind,0,0,1,0,0,1,0
2010,Down,0,0,0,0,1,1,0
2010,Gimmie That Girl,0,0,0,1,0,0,0
2010,You Belong With Me,0,0,0,1,0,0,0
2010,Everything To Me,0,0,0,0,1,0,0
2010,Temporary Home,0,0,0,1,0,0,0
2010,A Little More Country Than That,0,0,1,1,0,0,0
2010,Steady Mobbin',0,0,1,0,0,1,0
2010,Lemonade,0,0,1,0,1,1,0
2010,Halfway Gone,0,0,0,0,0,0,1
2010,Bulletproof,0,0,0,0,0,0,0
2010,Neighbors Know My Name,0,0,0,0,1,0,0
2010,Someday,0,0,0,0,0,0,0
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,I'm Back,0,0,1,0,0,1,0
2010,Drop The World,1,0,1,0,0,1,0
2010,Ain't Back Yet,1,0,0,1,0,0,1
2010,Sex Therapy,1,0,1,0,1,0,0
2010,The Man I Want To Be,0,0,0,1,0,0,0
2010,All I Do Is Win,1,0,1,0,1,1,0
2010,All The Way Turnt Up,0,0,1,0,0,1,0
2010,Hard,0,0,1,0,1,1,0
2010,O Let's Do It,1,0,1,0,0,1,0
2010,"Beamer, Benz, Or Bentley",1,0,1,0,0,1,0
2010,Alejandro,1,0,0,0,0,0,0
2010,On To The Next One,1,0,1,0,0,1,0
2010,If We Ever Meet Again,0,0,0,0,1,0,1
2010,Unstoppable,0,0,1,1,0,0,1
2010,Fearless,0,0,0,1,0,0,0
2010,Hell On The Heart,0,0,0,1,0,0,1
2010,Ridin' Solo,0,0,0,0,1,0,0
2010,Rain Is A Good Thing,0,0,1,1,0,0,0
2010,Roger That,1,0,1,0,1,1,0
2010,I Am,0,0,0,0,1,0,0
2010,Backwoods,1,0,0,1,0,0,1
2010,Keep On Lovin' You,0,0,0,0,0,0,0
2010,Pray For You,1,1,0,0,0,0,0
2010,That's How Country Boys Roll,0,0,0,1,0,0,1
2010,Shots,1,1,1,0,0,1,0
2010,"Women Lie, Men Lie",0,0,1,0,0,1,0
2010,There Goes My Baby,0,0,0,0,1,0,0
2010,The House That Built Me,0,0,0,1,0,0,1
2010,Try Sleeping With A Broken Heart,0,0,0,0,1,0,0
2010,Wrong Baby Wrong,0,0,0,1,0,0,0
2010,Billionaire,0,0,1,0,1,1,1
2010,Just Breathe,0,0,0,0,0,0,1
2010,One Day,0,0,1,0,0,0,1
2010,Window Seat,0,0,0,0,1,0,0
2010,I Gotta Get To You,0,0,0,1,0,0,1
2010,I Never Told You,0,0,0,0,0,0,1
2010,It Kills Me,0,0,0,0,0,0,0
2010,She Won't Be Lonely Long,0,0,0,1,0,0,0
2010,Fistful Of Tears,0,0,0,0,1,0,0
2010,Rude Boy,0,0,0,0,1,1,0
2010,Nothin' On You,0,0,0,0,0,1,0
2010,"Hey, Soul Sister",0,0,0,0,0,0,1
2010,Need You Now,1,1,0,1,0,0,0
2010,Telephone,0,0,0,0,0,0,0
2010,Break Your Heart,0,0,0,0,0,1,0
2010,Imma Be,0,0,1,0,0,1,0
2010,Baby,0,0,0,0,0,1,0
2010,BedRock,1,0,1,0,1,1,0
2010,TiK ToK,0,0,0,0,0,0,0
2010,In My Head,0,0,0,0,1,0,0
2010,Carry Out,0,0,0,0,0,1,0
2010,Say Aah,1,1,0,0,1,1,0
2010,Bad Romance,0,0,0,0,0,0,0
2010,Breakeven,0,0,0,0,0,0,1
2010,Blah Blah Blah,0,0,1,0,0,1,0
2010,How Low,0,0,0,0,0,1,0
2010,All The Right Moves,1,0,0,0,0,0,1
2010,According To You,0,0,0,0,0,0,1
2010,Whataya Want From Me,0,0,0,0,0,0,1
2010,My Chick Bad,1,0,0,0,0,1,0
2010,Over,0,0,0,0,0,1,0
2010,Live Like We're Dying,0,0,0,0,0,0,1
2010,Sexy Chick,0,0,0,0,0,0,0
2010,When I Look At You,0,0,0,0,0,0,0
2010,Say Something,1,0,0,0,0,1,0
2010,Young Forever,0,0,0,0,0,1,0
2010,Haven't Met You Yet,0,0,0,0,0,0,0
2010,Eenie Meenie,0,0,0,0,0,0,0
2010,I Gotta Feeling,0,0,1,0,0,1,0
2010,Tie Me Down,1,0,0,0,0,1,0
2010,American Honey,0,0,0,1,0,0,1
2010,Replay,1,0,1,0,1,0,0
2010,Today Was A Fairytale,0,0,0,1,0,0,0
2010,Life After You,0,0,0,0,0,0,1
2010,Heartbreak Warfare,0,0,0,0,0,0,1
2010,Empire State Of Mind,0,0,1,0,0,1,0
2010,Highway 20 Ride,0,1,0,1,0,0,1
2010,Temporary Home,0,0,0,1,0,0,0
2010,Naturally,0,0,0,0,0,0,0
2010,Down,0,0,0,0,1,1,0
2010,Everything To Me,0,0,0,0,1,0,0
2010,You Belong With Me,0,0,0,1,0,0,0
2010,A Little More Country Than That,0,0,1,1,0,0,0
2010,I'm Awesome,1,0,0,0,0,1,0
2010,Solo,0,0,0,0,1,0,0
2010,I'm Back,0,0,1,0,0,1,0
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,Neighbors Know My Name,0,0,0,0,1,0,0
2010,Gimmie That Girl,0,0,0,1,0,0,0
2010,Lemonade,0,0,1,0,1,1,0
2010,Steady Mobbin',0,0,1,0,0,1,0
2010,Halfway Gone,0,0,0,0,0,0,1
2010,Lil Freak,0,0,0,0,1,0,0
2010,Your Love Is My Drug,0,0,1,0,0,0,0
2010,Sex Therapy,1,0,1,0,1,0,0
2010,Why Don't We Just Dance,0,0,0,1,0,0,1
2010,Bulletproof,0,0,0,0,0,0,0
2010,All The Way Turnt Up,0,0,1,0,0,1,0
2010,On To The Next One,1,0,1,0,0,1,0
2010,Ain't Back Yet,1,0,0,1,0,0,1
2010,Drop The World,1,0,1,0,0,1,0
2010,O Let's Do It,1,0,1,0,0,1,0
2010,Someday,0,0,0,0,0,0,0
2010,Hard,0,0,1,0,1,1,0
2010,I Am,0,0,0,0,1,0,0
2010,"Beamer, Benz, Or Bentley",1,0,1,0,0,1,0
2010,Try Sleeping With A Broken Heart,0,0,0,0,1,0,0
2010,The Man I Want To Be,0,0,0,1,0,0,0
2010,All I Do Is Win,1,0,1,0,1,1,0
2010,Unstoppable,0,0,1,1,0,0,1
2010,Reverse Cowgirl,0,0,0,0,1,1,0
2010,Fearless,0,0,0,1,0,0,0
2010,That's How Country Boys Roll,0,0,0,1,0,0,1
2010,Just Breathe,0,0,0,0,0,0,1
2010,Hell On The Heart,0,0,0,1,0,0,1
2010,It Kills Me,0,0,0,0,0,0,0
2010,Ridin' Solo,0,0,0,0,1,0,0
2010,Backwoods,1,0,0,1,0,0,1
2010,Keep On Lovin' You,0,0,0,0,0,0,0
2010,"Women Lie, Men Lie",0,0,1,0,0,1,0
2010,One Day,0,0,1,0,0,0,1
2010,Roger That,1,0,1,0,1,1,0
2010,Pray For You,1,1,0,0,0,0,0
2010,Shots,1,1,1,0,0,1,0
2010,I Wanna Rock,1,0,1,0,0,1,0
2010,Soldier Of Love,0,0,0,0,1,0,1
2010,Rain Is A Good Thing,0,0,1,1,0,0,0
2010,That Should Be Me,0,0,0,0,0,0,0
2010,I Gotta Get To You,0,0,0,1,0,0,1
2010,Fistful Of Tears,0,0,0,0,1,0,0
2010,Wrong Baby Wrong,0,0,0,1,0,0,0
2010,If We Ever Meet Again,0,0,0,0,1,0,1
2010,4 My Town,1,1,1,0,0,1,0
2010,The House That Built Me,0,0,0,1,0,0,1
2010,I Never Told You,0,0,0,0,0,0,1
2010,There Goes My Baby,0,0,0,0,1,0,0
2010,Rude Boy,0,0,0,0,1,1,0
2010,Nothin' On You,0,0,0,0,0,1,0
2010,Telephone,0,0,0,0,0,0,0
2010,Need You Now,1,1,0,1,0,0,0
2010,Break Your Heart,0,0,0,0,0,1,0
2010,Imma Be,0,0,1,0,0,1,0
2010,"Hey, Soul Sister",0,0,0,0,0,0,1
2010,BedRock,1,0,1,0,1,1,0
2010,TiK ToK,0,0,0,0,0,0,0
2010,Baby,0,0,0,0,0,1,0
2010,Carry Out,0,0,0,0,0,1,0
2010,In My Head,0,0,0,0,1,0,0
2010,Say Aah,1,1,0,0,1,1,0
2010,Bad Romance,0,0,0,0,0,0,0
2010,Blah Blah Blah,0,0,1,0,0,1,0
2010,How Low,0,0,0,0,0,1,0
2010,Over,0,0,0,0,0,1,0
2010,Breakeven,0,0,0,0,0,0,1
2010,According To You,0,0,0,0,0,0,1
2010,All The Right Moves,1,0,0,0,0,0,1
2010,Whataya Want From Me,0,0,0,0,0,0,1
2010,Live Like We're Dying,0,0,0,0,0,0,1
2010,Sexy Chick,0,0,0,0,0,0,0
2010,My Chick Bad,1,0,0,0,0,1,0
2010,Say Something,1,0,0,0,0,1,0
2010,Tie Me Down,1,0,0,0,0,1,0
2010,U Smile,0,0,0,0,0,0,0
2010,Haven't Met You Yet,0,0,0,0,0,0,0
2010,I Gotta Feeling,0,0,1,0,0,1,0
2010,Replay,1,0,1,0,1,0,0
2010,American Honey,0,0,0,1,0,0,1
2010,Young Forever,0,0,0,0,0,1,0
2010,Today Was A Fairytale,0,0,0,1,0,0,0
2010,Empire State Of Mind,0,0,1,0,0,1,0
2010,Heartbreak Warfare,0,0,0,0,0,0,1
2010,Life After You,0,0,0,0,0,0,1
2010,Down,0,0,0,0,1,1,0
2010,Highway 20 Ride,0,1,0,1,0,0,1
2010,Temporary Home,0,0,0,1,0,0,0
2010,A Little More Country Than That,0,0,1,1,0,0,0
2010,Hillbilly Bone,0,0,0,1,0,0,0
2010,I'm Back,0,0,1,0,0,1,0
2010,You Belong With Me,0,0,0,1,0,0,0
2010,Naturally,0,0,0,0,0,0,0
2010,Everything To Me,0,0,0,0,1,0,0
2010,Fireflies,0,0,0,0,0,0,0
2010,Whatcha Say,0,0,0,0,1,0,0
2010,Why Don't We Just Dance,0,0,0,1,0,0,1
2010,Neighbors Know My Name,0,0,0,0,1,0,0
2010,On To The Next One,1,0,1,0,0,1,0
2010,All The Way Turnt Up,0,0,1,0,0,1,0
2010,I'm Awesome,1,0,0,0,0,1,0
2010,Solo,0,0,0,0,1,0,0
2010,Do You Remember,1,0,0,0,1,1,0
2010,Lemonade,0,0,1,0,1,1,0
2010,When I Look At You,0,0,0,0,0,0,0
2010,Steady Mobbin',0,0,1,0,0,1,0
2010,Halfway Gone,0,0,0,0,0,0,1
2010,Sex Therapy,1,0,1,0,1,0,0
2010,O Let's Do It,1,0,1,0,0,1,0
2010,Gimmie That Girl,0,0,0,1,0,0,0
2010,Try Sleeping With A Broken Heart,0,0,0,0,1,0,0
2010,Lil Freak,0,0,0,0,1,0,0
2010,That's How Country Boys Roll,0,0,0,1,0,0,1
2010,Drop The World,1,0,1,0,0,1,0
2010,Hard,0,0,1,0,1,1,0
2010,I Am,0,0,0,0,1,0,0
2010,Bulletproof,0,0,0,0,0,0,0
2010,Ain't Back Yet,1,0,0,1,0,0,1
2010,Someday,0,0,0,0,0,0,0
2010,It Kills Me,0,0,0,0,0,0,0
2010,Unstoppable,0,0,1,1,0,0,1
2010,More,0,0,0,0,1,0,0
2010,Fearless,0,0,0,1,0,0,0
2010,Just Breathe,0,0,0,0,0,0,1
2010,"Beamer, Benz, Or Bentley",1,0,1,0,0,1,0
