year,lyr_des,gen_cate,lyr_gen,n_lyr,n_gen,n_lyr_gen,total,p_lyrics,p_lyr_lci,p_lyr_uci,p_genre,p_gen_lci,p_gen_uci,p_lyrgen,p_lyrgen_lci,p_lyrgen_uci
2015,other_illicit,gen_rap,"other_illicit,gen_rap",1582,1711,799,4806,32.91718684977112,31.592466744204845,34.269407478853545,35.6013316687474,34.249299594896485,36.976539888006364,46.69783752191701,44.3148265356651,49.095825698677764
2015,other_illicit,gen_rock,"other_illicit,gen_rock",1582,757,185,4806,32.91718684977112,31.592466744204845,34.269407478853545,15.751144402829794,14.738528545694555,16.819019294347736,24.438573315719946,21.448531732448426,27.692282497073318
2016,marijuana,gen_country,"marijuana,gen_country",1075,961,159,4952,21.708400646203554,20.57243882374061,22.888607690342784,19.406300484652668,18.318826838932978,20.54163727271408,16.545265348595215,14.28113035077547,19.081674832973405
2016,marijuana,gen_hiphop,"marijuana,gen_hiphop",1075,1662,439,4952,21.708400646203554,20.57243882374061,22.888607690342784,33.562197092084006,32.250199089322685,34.8998737636137,26.41395908543923,24.321285746896127,28.616953732170654
2016,marijuana,gen_rap,"marijuana,gen_rap",1075,1925,492,4952,21.708400646203554,20.57243882374061,22.888607690342784,38.87318255250404,37.51459725618387,40.24914570798268,25.558441558441558,23.63464561781425,27.580888611062765
2016,marijuana,gen_rock,"marijuana,gen_rock",1075,539,122,4952,21.708400646203554,20.57243882374061,22.888607690342784,10.884491114701131,10.037442839620155,11.79288432884483,22.634508348794064,19.21557563149669,26.45086780351286
2016,alcohol,gen_country,"alcohol,gen_country",277,961,144,4952,5.593699515347335,4.977855504240292,6.279469533142505,19.406300484652668,18.318826838932978,20.54163727271408,14.984391259105099,12.818770504063409,17.435240782987783
2016,alcohol,gen_hiphop,"alcohol,gen_hiphop",277,1662,37,4952,5.593699515347335,4.977855504240292,6.279469533142505,33.562197092084006,32.250199089322685,34.8998737636137,2.2262334536702766,1.5940194057631876,3.088005595519311
2016,alcohol,gen_rap,"alcohol,gen_rap",277,1925,51,4952,5.593699515347335,4.977855504240292,6.279469533142505,38.87318255250404,37.51459725618387,40.24914570798268,2.6493506493506493,1.9982418183164934,3.4958289621104974
2016,alcohol,gen_rock,"alcohol,gen_rock",277,539,23,4952,5.593699515347335,4.977855504240292,6.279469533142505,10.884491114701131,10.037442839620155,11.79288432884483,4.267161410018553,2.785240559095054,6.430794100262739
2016,other_illicit,gen_country,"other_illicit,gen_country",1621,961,352,4952,32.73424878836833,31.43114354391951,34.064327395208934,19.406300484652668,18.318826838932978,20.54163727271408,36.62851196670135,33.5903490908935,39.77496517691321
2016,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1621,1662,673,4952,32.73424878836833,31.43114354391951,34.064327395208934,33.562197092084006,32.250199089322685,34.8998737636137,40.49338146811071,38.128215203135966,42.902950834112424
2016,other_illicit,gen_rap,"other_illicit,gen_rap",1621,1925,847,4952,32.73424878836833,31.43114354391951,34.064327395208934,38.87318255250404,37.51459725618387,40.24914570798268,44,41.77089824472439,46.25328047791313
2016,other_illicit,gen_rock,"other_illicit,gen_rock",1621,539,135,4952,32.73424878836833,31.43114354391951,34.064327395208934,10.884491114701131,10.037442839620155,11.79288432884483,25.04638218923933,21.486197447613055,28.968653744645124
2017,marijuana,gen_country,"marijuana,gen_country",1541,987,207,5103,30.197922790515385,28.9438555293906,31.482012635910085,19.34156378600823,18.271513156604456,20.4581548534415,20.972644376899694,18.49956156698783,23.675279512257635
2017,marijuana,gen_hiphop,"marijuana,gen_hiphop",1541,2242,893,5103,30.197922790515385,28.9438555293906,31.482012635910085,43.93494023123653,42.56853335388215,45.31053723442634,39.83050847457627,37.80108471675265,41.89510411395225
2017,marijuana,gen_rap,"marijuana,gen_rap",1541,2171,949,5103,30.197922790515385,28.9438555293906,31.482012635910085,42.54360180286106,41.18345333622814,43.91504894063921,43.712574850299404,41.61608525002451,45.83152056155102
2017,marijuana,gen_rock,"marijuana,gen_rock",1541,391,125,5103,30.197922790515385,28.9438555293906,31.482012635910085,7.662159514011366,6.954428131177837,8.434439503464612,31.9693094629156,27.419622414453386,36.87949338526636
2017,alcohol,gen_country,"alcohol,gen_country",347,987,12,5103,6.799921614736429,6.131873303772265,7.53388227599162,19.34156378600823,18.271513156604456,20.4581548534415,1.21580547112462,0.6599950616161804,2.1768474532221167
2017,alcohol,gen_hiphop,"alcohol,gen_hiphop",347,2242,146,5103,6.799921614736429,6.131873303772265,7.53388227599162,43.93494023123653,42.56853335388215,45.31053723442634,6.512042818911685,5.542619632616511,7.633473397902608
2017,alcohol,gen_rap,"alcohol,gen_rap",347,2171,136,5103,6.799921614736429,6.131873303772265,7.53388227599162,42.54360180286106,41.18345333622814,43.91504894063921,6.2643942883463835,5.299052048936931,7.387716193539753
2017,alcohol,gen_rock,"alcohol,gen_rock",347,391,57,5103,6.799921614736429,6.131873303772265,7.53388227599162,7.662159514011366,6.954428131177837,8.434439503464612,14.578005115089516,11.310767334607451,18.559446383797884
2017,other_illicit,gen_country,"other_illicit,gen_country",1745,987,308,5103,34.195571232608266,32.89668273129131,35.518415413815276,19.34156378600823,18.271513156604456,20.4581548534415,31.20567375886525,28.343477283923047,34.216148390447174
2017,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1745,2242,1081,5103,34.195571232608266,32.89668273129131,35.518415413815276,43.93494023123653,42.56853335388215,45.31053723442634,48.215878679750226,46.13011940494317,50.307807101559185
2017,other_illicit,gen_rap,"other_illicit,gen_rap",1745,2171,1121,5103,34.195571232608266,32.89668273129131,35.518415413815276,42.54360180286106,41.18345333622814,43.91504894063921,51.63519115614924,49.50902484049,53.75551770882288
2017,other_illicit,gen_rock,"other_illicit,gen_rock",1745,391,91,5103,34.195571232608266,32.89668273129131,35.518415413815276,7.662159514011366,6.954428131177837,8.434439503464612,23.273657289002557,19.23872576400962,27.844405402201232
2018,marijuana,gen_country,"marijuana,gen_country",1211,869,185,5050,23.98019801980198,22.81294542772938,25.18733867003185,17.207920792079207,16.18226241632611,18.283903933972123,21.288837744533947,18.64198779133297,24.193734005366295
2018,marijuana,gen_hiphop,"marijuana,gen_hiphop",1211,2519,698,5050,23.98019801980198,22.81294542772938,25.18733867003185,49.88118811881188,48.49288788404587,51.26967026929863,27.709408495434694,25.977130430913665,29.510339248051892
2018,marijuana,gen_rap,"marijuana,gen_rap",1211,2585,823,5050,23.98019801980198,22.81294542772938,25.18733867003185,51.18811881188119,49.799203094842994,52.5752153680899,31.83752417794971,30.05077266573808,33.67875662081897
2018,marijuana,gen_rock,"marijuana,gen_rock",1211,460,78,5050,23.98019801980198,22.81294542772938,25.18733867003185,9.108910891089108,8.336589318456019,9.944170317686483,16.956521739130434,13.70512432744626,20.772461997202363
2018,alcohol,gen_country,"alcohol,gen_country",462,869,139,5050,9.148514851485148,8.374614962469403,9.985290132481547,17.207920792079207,16.18226241632611,18.283903933972123,15.995397008055237,13.654884847316554,18.64226162069493
2018,alcohol,gen_hiphop,"alcohol,gen_hiphop",462,2519,181,5050,9.148514851485148,8.374614962469403,9.985290132481547,49.88118811881188,48.49288788404587,51.26967026929863,7.185391028185788,6.222226585340345,8.281499612560497
2018,alcohol,gen_rap,"alcohol,gen_rap",462,2585,185,5050,9.148514851485148,8.374614962469403,9.985290132481547,51.18811881188119,49.799203094842994,52.5752153680899,7.156673114119923,6.207187123438031,8.235773510592443
2018,alcohol,gen_rock,"alcohol,gen_rock",462,460,0,5050,9.148514851485148,8.374614962469403,9.985290132481547,9.108910891089108,8.336589318456019,9.944170317686483,0,0,1.0324255876868325
2018,other_illicit,gen_country,"other_illicit,gen_country",1876,869,231,5050,37.148514851485146,35.81623782796121,38.50047396239082,17.207920792079207,16.18226241632611,18.283903933972123,26.582278481012654,23.697524950197884,29.67718575733495
2018,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1876,2519,1188,5050,37.148514851485146,35.81623782796121,38.50047396239082,49.88118811881188,48.49288788404587,51.26967026929863,47.161572052401745,45.198189633224004,49.133686405309476
2018,other_illicit,gen_rap,"other_illicit,gen_rap",1876,2585,1325,5050,37.148514851485146,35.81623782796121,38.50047396239082,51.18811881188119,49.799203094842994,52.5752153680899,51.25725338491296,49.310623373295435,53.200114812864605
2018,other_illicit,gen_rock,"other_illicit,gen_rock",1876,460,119,5050,37.148514851485146,35.81623782796121,38.50047396239082,9.108910891089108,8.336589318456019,9.944170317686483,25.869565217391305,21.976765777982056,30.172850736601216
2019,marijuana,gen_country,"marijuana,gen_country",634,578,154,2665,23.78986866791745,22.193423781877346,25.46264068150681,21.68855534709193,20.14696846711575,23.31261992199005,26.643598615916954,23.1200493748552,30.48292825102632
2019,marijuana,gen_hiphop,"marijuana,gen_hiphop",634,1364,367,2665,23.78986866791745,22.193423781877346,25.46264068150681,51.18198874296436,49.26511178396078,53.09542944153067,26.90615835777126,24.58442133105415,29.359626092150766
2019,marijuana,gen_rap,"marijuana,gen_rap",634,1221,360,2665,23.78986866791745,22.193423781877346,25.46264068150681,45.81613508442777,43.91317193195031,47.73126189281162,29.484029484029485,26.95421533281864,32.14458830820313
2019,marijuana,gen_rock,"marijuana,gen_rock",634,267,88,2665,23.78986866791745,22.193423781877346,25.46264068150681,10.0187617260788,8.917947472627214,11.236562355160656,32.958801498127336,27.42050821876888,38.99642623799784
2019,alcohol,gen_country,"alcohol,gen_country",137,578,65,2665,5.140712945590995,4.347708084900634,6.06573556638808,21.68855534709193,20.14696846711575,23.31261992199005,11.245674740484429,8.844389150965416,14.175737628501818
2019,alcohol,gen_hiphop,"alcohol,gen_hiphop",137,1364,50,2665,5.140712945590995,4.347708084900634,6.06573556638808,51.18198874296436,49.26511178396078,53.09542944153067,3.6656891495601176,2.7596840413573616,4.841418047998866
2019,alcohol,gen_rap,"alcohol,gen_rap",137,1221,63,2665,5.140712945590995,4.347708084900634,6.06573556638808,45.81613508442777,43.91317193195031,47.73126189281162,5.159705159705159,4.017328991796819,6.5925546947200635
2019,alcohol,gen_rock,"alcohol,gen_rock",137,267,4,2665,5.140712945590995,4.347708084900634,6.06573556638808,10.0187617260788,8.917947472627214,11.236562355160656,1.4981273408239701,0.48098722632875024,4.049875585192453
2019,other_illicit,gen_country,"other_illicit,gen_country",929,578,155,2665,34.859287054409,33.05454924424963,36.7080627777543,21.68855534709193,20.14696846711575,23.31261992199005,26.81660899653979,23.284546389707796,30.66209798500089
2019,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",929,1364,586,2665,34.859287054409,33.05454924424963,36.7080627777543,51.18198874296436,49.26511178396078,53.09542944153067,42.961876832844574,40.321951320458886,45.64188503440778
2019,other_illicit,gen_rap,"other_illicit,gen_rap",929,1221,632,2665,34.859287054409,33.05454924424963,36.7080627777543,45.81613508442777,43.91317193195031,47.73126189281162,51.76085176085176,48.91602973782766,54.59446757788623
2019,other_illicit,gen_rock,"other_illicit,gen_rock",929,267,52,2665,34.859287054409,33.05454924424963,36.7080627777543,10.0187617260788,8.917947472627214,11.236562355160656,19.475655430711612,15.004827190193874,24.84611485597746
